event_name,event_type,event_id,event_date_start_date,event_date_status,event_seatmap_url,event_place_name,event_place_id,event_place_postalcode,event_place_location_lat,event_place_location_long,event_classification_segment_id,event_classification_segment_name,event_classification_genre_id,event_classification_genre_name,event_classification_subgenre_id,event_classification_subgenre_name
THE KVB with Numb.er and All Your Sisters,event,rZ7HnEZ1AajvQA,10/18/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv6,Country,KZazBEonSMnZfZ7vAF1,Alternative Country
Marlon Craft,event,rZ7HnEZ1Aa-Oog,10/17/19,onsale,n/a, New Paris Theatre,KovZpa3zVe,97204,45.5228759,-122.673012,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6da,Rock
Mel Brown B-3 Organ Group,event,rZ7HnEZ1Aa0UqP,10/17/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6dt,Alternative Rock
LEGENDARY SHACK SHAKERS with The Stubborn Lovers and Seven Mile Lane,event,rZ7HnEZ1AajaCA,10/17/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
??Mayday!,event,Z7r9jZ1Aer3ae,10/18/19,onsale,n/a,Dante's,Z7r9jZaeRe,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
Turtle's Guitar Mafia,event,rZ7HnEZ1AaOJGg,10/18/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvE,Jazz,KZazBEonSMnZfZ7vkda,Jazz
¡MAYDAY! Fire in the Sky Tour,event,rZ7HnEZ1AaOp_g,10/18/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
THE KVB with Numb.er and All Your Sisters,event,rZ7HnEZ1AajvQA,10/18/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv6,Country,KZazBEonSMnZfZ7vAF1,Alternative Country
WHYT RBBT feat. An-Ten-Nae & Eriel Indigo with LowRIDERz feat. Laura Low and PRSN,event,rZ7HnEZ1AaO4jP,10/19/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvE,Jazz,KZazBEonSMnZfZ7vkda,Jazz
Eddie Martinez,event,rZ7HnEZ1AajV8P,10/19/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v61J,Southern Rock
ANGELO MOORE and THE BRAND NEW STEP featuring Claude Coleman Jr. of WEEN with Trujillo and Mic Crenshaw,event,rZ7HnEZ1Aarf8P,10/19/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv6,Country,KZazBEonSMnZfZ7vAF1,Alternative Country
Josh A & Jake Hill With Special Guests Darko & Jordanxbell,event,rZ7HnEZ1Aab-qg,10/20/19,onsale,n/a, New Paris Theatre,KovZpa3zVe,97204,45.5228759,-122.673012,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6al,Rockabilly
CHAMELEONS VOX with Theatre of Hate and Jay Aston,event,rZ7HnEZ1AaqMbg,10/20/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
APE SHIFTER  featuring Bass Legend Stu Hamm followed by Sinferno Cabaret,event,rZ7HnEZ1AaxAO4,10/20/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkae,Adult Alternative
Black Belt Eagle Scout,event,Z7r9jZ1Aeq48N,10/21/19,onsale,n/a,Mississippi Studios,ZFr9jZaa7k,97227,45.543499,-122.674202,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkdA,Urban
HOT 8 BRASS BAND with special guests,event,rZ7HnEZ1AaO3Zg,10/21/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6Fn,Post-Punk
Bridgetown Big Bands - Providence Hospital Stage Band,event,rZ7HnEZ1AaOgGP,10/21/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvE,Jazz,KZazBEonSMnZfZ7vk7v,Big Band
JORDAN RAKEI with Sam Wills,event,rZ7HnEZ1Aa0tAg,10/22/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6an,Rock & Roll
HEART BONES with Atari Ferrari,event,rZ7HnEZ1AaOMjP,10/23/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvF,Dance/Electronic,KZazBEonSMnZfZ7vAte,Neo-Electro
MESSER CHUPS with The Delstroyers,event,rZ7HnEZ1AaOMr4,10/23/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v66E,Latin Rock
BLACKWATER HOLYLIGHT Veils of Winter Record Release with RIP and Pushy,event,rZ7HnEZ1Aa-_7P,10/24/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
Helio Sequence,event,Z7r9jZ1Aeq_Z9,10/26/19,onsale,n/a,Mississippi Studios,ZFr9jZaa7k,97227,45.543499,-122.674202,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
Wax: The Push On Tour Ft. Ubi & Lance Skiiiwalker,event,rZ7HnEZ1Aa0auA,10/26/19,onsale,n/a, New Paris Theatre,KovZpa3zVe,97204,45.5228759,-122.673012,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
ORANSSI PAZUZU + Insect Ark and WILL,event,rZ7HnEZ1AaObZA,10/26/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
BOLLYWOOD HORROR XVII DJ ANJALI & THE INCREDIBLE KID w/ special guest AURAT (LA),event,rZ7HnEZ1AajM4P,10/26/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
"Highway to Hell-oween with Shoot to Thrill [AC/DC], Crazy Train [Ozzy] and Motorbreath [Metallica] Tributes",event,rZ7HnEZ1Aax3_g,10/26/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6dt,Alternative Rock
Oregon Symphony,event,Z7r9jZ1Aerdq-,2/8/20,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeJ,Classical,KZazBEonSMnZfZ7vF1A,Classical/Vocal
The Adicts,event,Z7r9jZ1Aerob4,10/27/19,onsale,n/a,Dante's,Z7r9jZaeRe,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6ad,Progressive Rock
THE ADICTS with Bridge City Sinners,event,rZ7HnEZ1AaOsk4,10/27/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6kA,Fusion
Oregon Symphony,event,Z7r9jZ1AeqVpv,2/22/20,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeJ,Classical,KZazBEonSMnZfZ7vF1A,Classical/Vocal
Bridgetown Big Band- The Carroll Raaum Swing Orchestra,event,rZ7HnEZ1Aa0oPA,10/28/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvE,Jazz,KZazBEonSMnZfZ7vk7v,Big Band
THE REVEREND PEYTON'S BIG DAMN BAND with Brett Benton,event,rZ7HnEZ1Aa_9Og,10/28/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvE,Jazz,KZazBEonSMnZfZ7vk7v,Big Band
"ALL HYPE with Small Field, Dog Lord and Poppyseed",event,rZ7HnEZ1AaOgOg,10/29/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vk6t,Death Metal/Black Metal
"AN ODE TO FUN featuring Full Metal Jackson, Hyjinx, Confessions, Neptune's Chargers and Mike Sprigo",event,rZ7HnEZ1AaPxfA,10/30/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAeI,Electronic Pop
Rebecca Kilgore presents Richard Titterington,event,rZ7HnEZ1Aax3Q4,10/30/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6F1,Pop
Strung Out - Ultimate Experience,event,1718vpG62PN6PLj,10/31/19,onsale,n/a,Hawthorne Theatre,KovZpZAkn7IA,97214,45.511805,-122.623072,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6an,Rock & Roll
Erotic City w/ DJ BlackJack - Prince Tribute/Costume Contest Halloween Bash,event,rZ7HnEZ1AaP-Pg,10/31/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvF,Dance/Electronic,KZazBEonSMnZfZ7vAEA,Electro-Jazz
DEAD ANIMAL ASSEMBLY PLANT Record Release,event,rZ7HnEZ1AaqM_4,10/31/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
Lost Ox and Amoramora,event,1AtZAQkGkd_VSqj,11/1/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
Swervedriver,event,Z7r9jZ1AeOZ-7,11/1/19,onsale,n/a,Bunk Bar,Z7r9jZadE1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vk6t,Death Metal/Black Metal
Lost Ox,event,Z7r9jZ1Aejz76,11/1/19,onsale,n/a,Star Theater,ZFr9jZ1e16,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAd1,Neo-Psychedelia
"ALL HYPE with Small Field, Dog Lord and Poppyseed",event,rZ7HnEZ1AaOgOg,10/29/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vk6t,Death Metal/Black Metal
"AN ODE TO FUN featuring Full Metal Jackson, Hyjinx, Confessions, Neptune's Chargers and Mike Sprigo",event,rZ7HnEZ1AaPxfA,10/30/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAeI,Electronic Pop
Rebecca Kilgore presents Richard Titterington,event,rZ7HnEZ1Aax3Q4,10/30/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6F1,Pop
Strung Out - Ultimate Experience,event,1718vpG62PN6PLj,10/31/19,onsale,n/a,Hawthorne Theatre,KovZpZAkn7IA,97214,45.511805,-122.623072,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6an,Rock & Roll
Erotic City w/ DJ BlackJack - Prince Tribute/Costume Contest Halloween Bash,event,rZ7HnEZ1AaP-Pg,10/31/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvF,Dance/Electronic,KZazBEonSMnZfZ7vAEA,Electro-Jazz
DEAD ANIMAL ASSEMBLY PLANT Record Release,event,rZ7HnEZ1AaqM_4,10/31/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
Lost Ox and Amoramora,event,1AtZAQkGkd_VSqj,11/1/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
Swervedriver,event,Z7r9jZ1AeOZ-7,11/1/19,onsale,n/a,Bunk Bar,Z7r9jZadE1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vk6t,Death Metal/Black Metal
Lost Ox,event,Z7r9jZ1Aejz76,11/1/19,onsale,n/a,Star Theater,ZFr9jZ1e16,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAd1,Neo-Psychedelia
Peelander-Z,event,Z7r9jZ1AeraGY,11/1/19,onsale,n/a,Dante's,Z7r9jZaeRe,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvE,Jazz,KZazBEonSMnZfZ7vk7v,Big Band
PEELANDER-Z with Gar Gar,event,rZ7HnEZ1AaOp84,11/1/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv6,Country,KZazBEonSMnZfZ7vAad,Country Folk
Swervedriver,event,Z7r9jZ1AeOZ-d,11/2/19,onsale,n/a,Bunk Bar,Z7r9jZadE1,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv6,Country,KZazBEonSMnZfZ7vAad,Country Folk
Skegss,event,Z7r9jZ1Aereok,11/2/19,onsale,n/a,Dante's,Z7r9jZaeRe,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAvJ,Alternative
About Something: A Night Of Comedy & Live Music,event,rZ7HnEZ1Aa0aaP,11/2/19,onsale,n/a,Jack London Revue,KovZpZAkttkA,97204,45.519514,-122.67639,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAvJ,Alternative
MEMBERS ONLY,event,rZ7HnEZ1AaOyf4,11/2/19,onsale,n/a,Star Theater,KovZpZAIvlnA,97209,45.523366,-122.676653,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvE,Jazz,KZazBEonSMnZfZ7vkda,Jazz
SKEGSS USA TOUR 2019,event,rZ7HnEZ1AaqSqg,11/2/19,onsale,n/a,Dante's,KovZpZAEddeA,97209,42.35859995,-83.06075954,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6dt,Alternative Rock
